date,actif,prix,bande_basse,moyenne,bande_haute,decision,position,capital,quantite_detenue,prix_entree,pnl_pct,valeur_totale
2026-07-16 15:06:23 UTC,ETH/USD,1874.77,1874.32,1881.12,1887.93,HOLD,1.0,0.0,0.51826044,1873.88,,971.62
2026-07-16 15:07:16 UTC,ETH/USD,1874.14,1873.69,1880.58,1887.48,HOLD,1.0,0.0,0.51826044,1873.88,,971.29
2026-07-16 15:08:22 UTC,ETH/USD,1874.51,1873.09,1880.06,1887.02,HOLD,1.0,0.0,0.51826044,1873.88,,971.48
2026-07-16 15:09:17 UTC,ETH/USD,1874.12,1872.49,1879.48,1886.46,HOLD,1.0,0.0,0.51826044,1873.88,,971.28
2026-07-16 15:10:33 UTC,ETH/USD,1876.08,1872.39,1878.99,1885.58,HOLD,1.0,0.0,0.51826044,1873.88,,972.3
2026-07-16 15:11:16 UTC,ETH/USD,1875.38,1872.28,1878.53,1884.78,HOLD,1.0,0.0,0.51826044,1873.88,,971.94
2026-07-16 15:12:20 UTC,ETH/USD,1875.12,1872.57,1878.08,1883.6,HOLD,1.0,0.0,0.51826044,1873.88,,971.8
2026-07-16 15:13:15 UTC,ETH/USD,1874.35,1872.55,1877.61,1882.66,HOLD,1.0,0.0,0.51826044,1873.88,,971.4
2026-07-16 15:14:18 UTC,ETH/USD,1869.88,1871.51,1877.04,1882.58,VENTE (stop-loss -0.21%),0,968.12,0.0,,-0.21,968.12
2026-07-16 15:15:30 UTC,ETH/USD,1871.43,1870.87,1876.64,1882.42,HOLD,0.0,968.12,0.0,,,968.12
2026-07-16 15:16:19 UTC,ETH/USD,1872.89,1870.29,1876.46,1882.64,HOLD,0.0,968.12,0.0,,,968.12
2026-07-16 15:17:19 UTC,ETH/USD,1875.0,1869.73,1876.16,1882.59,HOLD,0.0,968.12,0.0,,,968.12
2026-07-16 15:18:20 UTC,ETH/USD,1876.04,1869.72,1876.0,1882.28,HOLD,0.0,968.12,0.0,,,968.12
2026-07-16 15:19:17 UTC,ETH/USD,1876.1,1870.0,1875.75,1881.5,HOLD,0.0,968.12,0.0,,,968.12
2026-07-16 15:20:36 UTC,ETH/USD,1877.33,1870.43,1875.51,1880.59,HOLD,0.0,968.12,0.0,,,968.12
2026-07-16 15:21:18 UTC,ETH/USD,1877.02,1870.73,1875.34,1879.95,HOLD,0.0,968.12,0.0,,,968.12
2026-07-16 15:22:19 UTC,ETH/USD,1877.64,1870.78,1875.31,1879.83,HOLD,0.0,968.12,0.0,,,968.12
2026-07-16 15:23:15 UTC,ETH/USD,1877.45,1870.87,1875.26,1879.64,HOLD,0.0,968.12,0.0,,,968.12
2026-07-16 15:24:23 UTC,ETH/USD,1877.18,1870.87,1875.26,1879.64,HOLD,0.0,968.12,0.0,,,968.12
2026-07-16 15:25:25 UTC,ETH/USD,1882.36,1870.57,1875.4,1880.23,HOLD,0.0,968.12,0.0,,,968.12
2026-07-16 15:26:23 UTC,ETH/USD,1882.85,1869.99,1875.7,1881.42,HOLD,0.0,968.12,0.0,,,968.12
2026-07-16 15:27:18 UTC,ETH/USD,1888.99,1867.9,1876.46,1885.03,HOLD,0.0,968.12,0.0,,,968.12
2026-07-16 15:28:19 UTC,ETH/USD,1887.7,1867.13,1877.15,1887.17,HOLD,0.0,968.12,0.0,,,968.12
2026-07-16 15:29:21 UTC,ETH/USD,1888.14,1866.87,1877.87,1888.88,HOLD,0.0,968.12,0.0,,,968.12
2026-07-16 15:30:47 UTC,ETH/USD,1887.21,1866.55,1878.55,1890.55,HOLD,0.0,968.12,0.0,,,968.12
2026-07-16 15:31:19 UTC,ETH/USD,1887.23,1866.72,1879.1,1891.48,HOLD,0.0,968.12,0.0,,,968.12
2026-07-16 15:32:20 UTC,ETH/USD,1887.02,1866.84,1879.65,1892.47,HOLD,0.0,968.12,0.0,,,968.12
2026-07-16 15:33:16 UTC,ETH/USD,1886.67,1867.35,1880.27,1893.19,HOLD,0.0,968.12,0.0,,,968.12
2026-07-16 15:34:20 UTC,ETH/USD,1887.38,1868.7,1881.05,1893.41,HOLD,0.0,968.12,0.0,,,968.12
2026-07-16 15:35:29 UTC,ETH/USD,1886.85,1869.92,1881.82,1893.71,HOLD,0.0,968.12,0.0,,,968.12
2026-07-16 15:36:19 UTC,ETH/USD,1886.48,1871.53,1882.57,1893.61,HOLD,0.0,968.12,0.0,,,968.12
2026-07-16 15:37:15 UTC,ETH/USD,1886.58,1873.27,1883.29,1893.31,HOLD,0.0,968.12,0.0,,,968.12
2026-07-16 15:38:18 UTC,ETH/USD,1884.59,1874.3,1883.75,1893.19,HOLD,0.0,968.12,0.0,,,968.12
2026-07-16 15:39:17 UTC,ETH/USD,1885.96,1875.32,1884.19,1893.07,HOLD,0.0,968.12,0.0,,,968.12
2026-07-16 15:40:34 UTC,ETH/USD,1885.44,1876.39,1884.66,1892.93,HOLD,0.0,968.12,0.0,,,968.12
2026-07-16 15:41:16 UTC,ETH/USD,1884.61,1877.58,1885.07,1892.56,HOLD,0.0,968.12,0.0,,,968.12
2026-07-16 15:42:19 UTC,ETH/USD,1883.79,1878.5,1885.35,1892.2,HOLD,0.0,968.12,0.0,,,968.12
2026-07-16 15:43:18 UTC,ETH/USD,1883.48,1879.68,1885.64,1891.61,HOLD,0.0,968.12,0.0,,,968.12
2026-07-16 15:44:22 UTC,ETH/USD,1881.29,1880.73,1885.82,1890.91,HOLD,0.0,968.12,0.0,,,968.12
2026-07-16 15:45:31 UTC,ETH/USD,1879.99,1880.96,1885.87,1890.78,"ACHAT (bande basse touchée, 1880.96)",1,0.0,0.51444523,1879.99,,967.15
2026-07-16 15:46:20 UTC,ETH/USD,1880.8,1880.39,1885.74,1891.1,HOLD,1.0,0.0,0.51444523,1879.99,,967.57
2026-07-16 15:47:20 UTC,ETH/USD,1877.66,1879.27,1885.13,1891.0,HOLD,1.0,0.0,0.51444523,1879.99,,965.95
2026-07-16 15:48:21 UTC,ETH/USD,1879.38,1878.42,1884.65,1890.88,HOLD,1.0,0.0,0.51444523,1879.99,,966.84
2026-07-16 15:49:17 UTC,ETH/USD,1880.37,1877.95,1884.24,1890.52,HOLD,1.0,0.0,0.51444523,1879.99,,967.35
2026-07-16 15:50:34 UTC,ETH/USD,1883.27,1878.0,1883.9,1889.79,HOLD,1.0,0.0,0.51444523,1879.99,,968.84
2026-07-16 15:51:16 UTC,ETH/USD,1883.26,1877.98,1883.76,1889.55,HOLD,1.0,0.0,0.51444523,1879.99,,968.83
2026-07-16 15:52:20 UTC,ETH/USD,1882.58,1877.97,1883.52,1889.07,HOLD,1.0,0.0,0.51444523,1879.99,,968.48
2026-07-16 15:53:20 UTC,ETH/USD,1881.32,1877.76,1883.23,1888.7,HOLD,1.0,0.0,0.51444523,1879.99,,967.84
2026-07-16 15:54:20 UTC,ETH/USD,1881.51,1877.65,1882.99,1888.33,HOLD,1.0,0.0,0.51444523,1879.99,,967.93
2026-07-16 15:55:23 UTC,ETH/USD,1881.49,1877.72,1882.72,1887.71,HOLD,1.0,0.0,0.51444523,1879.99,,967.92
2026-07-16 15:56:26 UTC,ETH/USD,1880.09,1877.53,1882.38,1887.23,HOLD,1.0,0.0,0.51444523,1879.99,,967.2
2026-07-16 15:57:23 UTC,ETH/USD,1880.45,1877.43,1882.04,1886.65,HOLD,1.0,0.0,0.51444523,1879.99,,967.39
2026-07-16 15:58:22 UTC,ETH/USD,1880.55,1877.37,1881.82,1886.26,HOLD,1.0,0.0,0.51444523,1879.99,,967.44
2026-07-16 15:59:22 UTC,ETH/USD,1880.92,1877.47,1881.59,1885.7,HOLD,1.0,0.0,0.51444523,1879.99,,967.63
2026-07-16 16:00:53 UTC,ETH/USD,1879.57,1877.77,1881.31,1884.84,HOLD,1.0,0.0,0.51444523,1879.99,,966.94
2026-07-16 16:01:28 UTC,ETH/USD,1878.87,1877.99,1881.04,1884.09,HOLD,1.0,0.0,0.51444523,1879.99,,966.58
2026-07-16 16:02:20 UTC,ETH/USD,1877.21,1877.96,1880.82,1883.68,HOLD,1.0,0.0,0.51444523,1879.99,,965.72
2026-07-16 16:03:18 UTC,ETH/USD,1876.84,1877.43,1880.48,1883.52,HOLD,1.0,0.0,0.51444523,1879.99,,965.53
2026-07-16 16:04:22 UTC,ETH/USD,1879.13,1877.12,1880.34,1883.56,HOLD,1.0,0.0,0.51444523,1879.99,,966.71
2026-07-16 16:05:26 UTC,ETH/USD,1876.29,1876.73,1880.15,1883.57,HOLD,1.0,0.0,0.51444523,1879.99,,965.25
2026-07-16 16:06:18 UTC,ETH/USD,1876.29,1875.87,1879.91,1883.96,HOLD,1.0,0.0,0.51444523,1879.99,,965.25
2026-07-16 16:07:19 UTC,ETH/USD,1876.8,1875.65,1879.84,1884.04,HOLD,1.0,0.0,0.51444523,1879.99,,965.51
2026-07-16 16:08:21 UTC,ETH/USD,1876.42,1875.2,1879.7,1884.21,HOLD,1.0,0.0,0.51444523,1879.99,,965.32
2026-07-16 16:09:16 UTC,ETH/USD,1877.68,1875.02,1879.59,1884.16,HOLD,1.0,0.0,0.51444523,1879.99,,965.96
2026-07-16 16:10:36 UTC,ETH/USD,1876.58,1874.94,1879.37,1883.8,HOLD,1.0,0.0,0.51444523,1879.99,,965.4
2026-07-16 16:11:17 UTC,ETH/USD,1875.22,1874.94,1879.03,1883.11,VENTE (stop-loss -0.25%),0,963.73,0.0,,-0.25,963.73
2026-07-16 16:12:25 UTC,ETH/USD,1875.48,1874.61,1878.66,1882.72,HOLD,0.0,963.73,0.0,,,963.73
2026-07-16 16:13:17 UTC,ETH/USD,1874.56,1874.29,1878.4,1882.52,HOLD,0.0,963.73,0.0,,,963.73
2026-07-16 16:14:21 UTC,ETH/USD,1875.66,1873.96,1878.08,1882.21,HOLD,0.0,963.73,0.0,,,963.73
2026-07-16 16:15:36 UTC,ETH/USD,1875.02,1874.0,1877.81,1881.63,HOLD,0.0,963.73,0.0,,,963.73
2026-07-16 16:16:20 UTC,ETH/USD,1875.57,1873.73,1877.59,1881.46,HOLD,0.0,963.73,0.0,,,963.73
2026-07-16 16:17:16 UTC,ETH/USD,1876.1,1873.63,1877.42,1881.21,HOLD,0.0,963.73,0.0,,,963.73
2026-07-16 16:18:19 UTC,ETH/USD,1875.68,1873.65,1877.2,1880.75,HOLD,0.0,963.73,0.0,,,963.73
2026-07-16 16:19:15 UTC,ETH/USD,1877.11,1873.91,1877.04,1880.17,HOLD,0.0,963.73,0.0,,,963.73
2026-07-16 16:20:32 UTC,ETH/USD,1873.71,1874.11,1876.8,1879.49,"ACHAT (bande basse touchée, 1874.11)",1,0.0,0.51382886,1873.71,,962.77
2026-07-16 16:21:16 UTC,ETH/USD,1875.06,1874.11,1876.54,1878.96,HOLD,1.0,0.0,0.51382886,1873.71,,963.46
2026-07-16 16:22:21 UTC,ETH/USD,1874.02,1874.23,1876.34,1878.44,HOLD,1.0,0.0,0.51382886,1873.71,,962.93
2026-07-16 16:23:20 UTC,ETH/USD,1874.12,1874.04,1876.23,1878.42,HOLD,1.0,0.0,0.51382886,1873.71,,962.98
2026-07-16 16:24:20 UTC,ETH/USD,1875.22,1873.92,1876.06,1878.2,HOLD,1.0,0.0,0.51382886,1873.71,,963.54
2026-07-16 16:25:27 UTC,ETH/USD,1875.28,1873.92,1875.96,1878.01,HOLD,1.0,0.0,0.51382886,1873.71,,963.57
2026-07-16 16:26:19 UTC,ETH/USD,1878.01,1873.99,1876.05,1878.1,VENTE (retour à la moyenne atteint),0,964.01,0.0,,0.23,964.01
2026-07-16 16:27:17 UTC,ETH/USD,1879.34,1873.89,1876.11,1878.33,HOLD,0.0,964.01,0.0,,,964.01
2026-07-16 16:28:19 UTC,ETH/USD,1878.7,1873.78,1876.24,1878.7,HOLD,0.0,964.01,0.0,,,964.01
2026-07-16 16:29:16 UTC,ETH/USD,1878.24,1873.63,1876.3,1878.96,HOLD,0.0,964.01,0.0,,,964.01
2026-07-16 16:30:44 UTC,ETH/USD,1879.38,1873.61,1876.31,1879.02,HOLD,0.0,964.01,0.0,,,964.01
2026-07-16 16:31:19 UTC,ETH/USD,1879.49,1873.41,1876.45,1879.48,HOLD,0.0,964.01,0.0,,,964.01
2026-07-16 16:32:19 UTC,ETH/USD,1880.52,1873.32,1876.68,1880.04,HOLD,0.0,964.01,0.0,,,964.01
2026-07-16 16:33:14 UTC,ETH/USD,1880.87,1873.1,1876.96,1880.81,HOLD,0.0,964.01,0.0,,,964.01
2026-07-16 16:34:18 UTC,ETH/USD,1879.92,1873.25,1877.2,1881.16,HOLD,0.0,964.01,0.0,,,964.01
2026-07-16 16:35:22 UTC,ETH/USD,1880.22,1873.27,1877.38,1881.49,HOLD,0.0,964.01,0.0,,,964.01
2026-07-16 16:36:18 UTC,ETH/USD,1877.87,1873.51,1877.51,1881.5,HOLD,0.0,964.01,0.0,,,964.01
2026-07-16 16:37:16 UTC,ETH/USD,1878.64,1873.65,1877.63,1881.61,HOLD,0.0,964.01,0.0,,,964.01
2026-07-16 16:38:19 UTC,ETH/USD,1877.74,1873.81,1877.72,1881.63,HOLD,0.0,964.01,0.0,,,964.01
2026-07-16 16:39:18 UTC,ETH/USD,1877.12,1873.8,1877.72,1881.63,HOLD,0.0,964.01,0.0,,,964.01
2026-07-16 16:40:36 UTC,ETH/USD,1876.66,1873.71,1877.68,1881.66,HOLD,0.0,964.01,0.0,,,964.01
2026-07-16 16:41:18 UTC,ETH/USD,1877.63,1874.03,1877.79,1881.54,HOLD,0.0,964.01,0.0,,,964.01
2026-07-16 16:42:22 UTC,ETH/USD,1876.57,1874.25,1877.87,1881.48,HOLD,0.0,964.01,0.0,,,964.01
2026-07-16 16:43:18 UTC,ETH/USD,1876.04,1874.59,1877.96,1881.34,HOLD,0.0,964.01,0.0,,,964.01
2026-07-16 16:44:20 UTC,ETH/USD,1875.27,1874.75,1878.0,1881.24,HOLD,0.0,964.01,0.0,,,964.01
2026-07-16 16:45:32 UTC,ETH/USD,1874.95,1874.7,1877.99,1881.27,HOLD,0.0,964.01,0.0,,,964.01
2026-07-16 16:46:19 UTC,ETH/USD,1874.11,1874.29,1877.87,1881.45,"ACHAT (bande basse touchée, 1874.29)",1,0.0,0.51386844,1874.11,,963.05
2026-07-16 16:47:18 UTC,ETH/USD,1874.87,1873.9,1877.71,1881.52,HOLD,1.0,0.0,0.51386844,1874.11,,963.44
2026-07-16 16:48:18 UTC,ETH/USD,1874.68,1873.44,1877.5,1881.55,HOLD,1.0,0.0,0.51386844,1874.11,,963.34
2026-07-16 16:49:19 UTC,ETH/USD,1876.04,1873.27,1877.33,1881.39,HOLD,1.0,0.0,0.51386844,1874.11,,964.04
2026-07-16 16:50:32 UTC,ETH/USD,1875.65,1873.06,1877.18,1881.3,HOLD,1.0,0.0,0.51386844,1874.11,,963.84
2026-07-16 16:51:15 UTC,ETH/USD,1876.76,1873.02,1877.02,1881.02,HOLD,1.0,0.0,0.51386844,1874.11,,964.41
2026-07-16 16:52:18 UTC,ETH/USD,1877.01,1873.11,1876.87,1880.62,VENTE (retour à la moyenne atteint),0,963.57,0.0,,0.15,963.57
2026-07-16 16:53:16 UTC,ETH/USD,1877.75,1873.47,1876.69,1879.91,HOLD,0.0,963.57,0.0,,,963.57
2026-07-16 16:54:19 UTC,ETH/USD,1877.15,1873.68,1876.56,1879.44,HOLD,0.0,963.57,0.0,,,963.57
2026-07-16 16:55:23 UTC,ETH/USD,1877.38,1873.97,1876.42,1878.87,HOLD,0.0,963.57,0.0,,,963.57
2026-07-16 16:56:17 UTC,ETH/USD,1878.01,1873.96,1876.43,1878.89,HOLD,0.0,963.57,0.0,,,963.57
2026-07-16 16:57:16 UTC,ETH/USD,1879.1,1873.89,1876.45,1879.0,HOLD,0.0,963.57,0.0,,,963.57
2026-07-16 16:58:19 UTC,ETH/USD,1877.78,1873.72,1876.53,1879.33,HOLD,0.0,963.57,0.0,,,963.57
2026-07-16 16:59:16 UTC,ETH/USD,1878.48,1873.59,1876.61,1879.63,HOLD,0.0,963.57,0.0,,,963.57
2026-07-16 17:00:56 UTC,ETH/USD,1876.13,1873.71,1876.77,1879.83,HOLD,0.0,963.57,0.0,,,963.57
2026-07-16 17:01:18 UTC,ETH/USD,1875.85,1873.67,1876.74,1879.82,HOLD,0.0,963.57,0.0,,,963.57
2026-07-16 17:02:23 UTC,ETH/USD,1874.57,1873.62,1876.7,1879.78,HOLD,0.0,963.57,0.0,,,963.57
2026-07-16 17:03:18 UTC,ETH/USD,1874.01,1873.26,1876.56,1879.86,HOLD,0.0,963.57,0.0,,,963.57
2026-07-16 17:04:20 UTC,ETH/USD,1875.49,1873.29,1876.57,1879.86,HOLD,0.0,963.57,0.0,,,963.57
2026-07-16 17:05:24 UTC,ETH/USD,1875.26,1873.29,1876.57,1879.86,HOLD,0.0,963.57,0.0,,,963.57
2026-07-16 17:06:19 UTC,ETH/USD,1873.37,1873.26,1876.57,1879.87,HOLD,0.0,963.57,0.0,,,963.57
2026-07-16 17:07:16 UTC,ETH/USD,1873.54,1872.91,1876.48,1880.04,HOLD,0.0,963.57,0.0,,,963.57
2026-07-16 17:08:21 UTC,ETH/USD,1874.16,1872.68,1876.42,1880.15,HOLD,0.0,963.57,0.0,,,963.57
2026-07-16 17:09:16 UTC,ETH/USD,1875.27,1872.65,1876.4,1880.15,HOLD,0.0,963.57,0.0,,,963.57
2026-07-16 17:10:33 UTC,ETH/USD,1873.58,1872.35,1876.3,1880.26,HOLD,0.0,963.57,0.0,,,963.57
2026-07-16 17:11:18 UTC,ETH/USD,1871.68,1871.68,1876.08,1880.49,HOLD,0.0,963.57,0.0,,,963.57
2026-07-16 17:12:21 UTC,ETH/USD,1871.17,1870.97,1875.81,1880.65,HOLD,0.0,963.57,0.0,,,963.57
2026-07-16 17:13:21 UTC,ETH/USD,1872.46,1870.48,1875.52,1880.55,HOLD,0.0,963.57,0.0,,,963.57
2026-07-16 17:14:19 UTC,ETH/USD,1870.98,1869.92,1875.21,1880.5,HOLD,0.0,963.57,0.0,,,963.57
2026-07-16 17:15:37 UTC,ETH/USD,1870.37,1868.64,1874.75,1880.86,HOLD,0.0,963.57,0.0,,,963.57
2026-07-16 17:16:19 UTC,ETH/USD,1870.06,1868.11,1874.35,1880.59,HOLD,0.0,963.57,0.0,,,963.57
2026-07-16 17:17:15 UTC,ETH/USD,1868.49,1867.6,1873.85,1880.1,HOLD,0.0,963.57,0.0,,,963.57
2026-07-16 17:18:22 UTC,ETH/USD,1866.06,1866.95,1873.25,1879.56,"ACHAT (bande basse touchée, 1866.95)",1,0.0,0.51584967,1866.06,,962.61
2026-07-16 17:19:16 UTC,ETH/USD,1868.86,1866.79,1872.72,1878.66,HOLD,1.0,0.0,0.51584967,1866.06,,964.05
2026-07-16 17:20:34 UTC,ETH/USD,1871.29,1866.82,1872.28,1877.74,HOLD,1.0,0.0,0.51584967,1866.06,,965.3
2026-07-16 17:21:18 UTC,ETH/USD,1870.95,1866.83,1872.02,1877.21,HOLD,1.0,0.0,0.51584967,1866.06,,965.13
2026-07-16 17:22:23 UTC,ETH/USD,1870.28,1866.89,1871.75,1876.61,HOLD,1.0,0.0,0.51584967,1866.06,,964.78
2026-07-16 17:23:17 UTC,ETH/USD,1871.25,1866.88,1871.63,1876.38,HOLD,1.0,0.0,0.51584967,1866.06,,965.28
2026-07-16 17:24:20 UTC,ETH/USD,1872.38,1867.05,1871.48,1875.9,VENTE (retour à la moyenne atteint),0,964.9,0.0,,0.34,964.9
2026-07-16 17:25:25 UTC,ETH/USD,1870.12,1867.23,1871.33,1875.42,HOLD,0.0,964.9,0.0,,,964.9
2026-07-16 17:26:21 UTC,ETH/USD,1868.52,1866.95,1871.01,1875.07,HOLD,0.0,964.9,0.0,,,964.9
2026-07-16 17:27:16 UTC,ETH/USD,1869.52,1866.87,1870.85,1874.82,HOLD,0.0,964.9,0.0,,,964.9
2026-07-16 17:28:18 UTC,ETH/USD,1868.98,1866.88,1870.7,1874.53,HOLD,0.0,964.9,0.0,,,964.9
2026-07-16 17:29:14 UTC,ETH/USD,1869.86,1867.25,1870.43,1873.61,HOLD,0.0,964.9,0.0,,,964.9
2026-07-16 17:30:44 UTC,ETH/USD,1871.47,1867.39,1870.27,1873.16,HOLD,0.0,964.9,0.0,,,964.9
2026-07-16 17:31:16 UTC,ETH/USD,1871.38,1867.41,1870.25,1873.09,HOLD,0.0,964.9,0.0,,,964.9
2026-07-16 17:32:20 UTC,ETH/USD,1872.38,1867.41,1870.25,1873.09,HOLD,0.0,964.9,0.0,,,964.9
2026-07-16 17:33:16 UTC,ETH/USD,1873.78,1867.18,1870.34,1873.5,HOLD,0.0,964.9,0.0,,,964.9
2026-07-16 17:34:19 UTC,ETH/USD,1871.91,1867.17,1870.36,1873.55,HOLD,0.0,964.9,0.0,,,964.9
2026-07-16 17:35:25 UTC,ETH/USD,1872.42,1867.54,1870.55,1873.56,HOLD,0.0,964.9,0.0,,,964.9
2026-07-16 17:36:21 UTC,ETH/USD,1872.44,1867.56,1870.67,1873.78,HOLD,0.0,964.9,0.0,,,964.9
2026-07-16 17:37:18 UTC,ETH/USD,1872.31,1867.72,1870.85,1873.97,HOLD,0.0,964.9,0.0,,,964.9
2026-07-16 17:38:20 UTC,ETH/USD,1871.93,1868.33,1871.07,1873.8,HOLD,0.0,964.9,0.0,,,964.9
2026-07-16 17:39:17 UTC,ETH/USD,1871.85,1868.69,1871.24,1873.8,HOLD,0.0,964.9,0.0,,,964.9
2026-07-16 17:40:35 UTC,ETH/USD,1870.58,1868.9,1871.4,1873.9,HOLD,0.0,964.9,0.0,,,964.9
2026-07-16 17:41:18 UTC,ETH/USD,1870.16,1868.8,1871.36,1873.91,HOLD,0.0,964.9,0.0,,,964.9
2026-07-16 17:42:22 UTC,ETH/USD,1871.04,1868.83,1871.37,1873.91,HOLD,0.0,964.9,0.0,,,964.9
